Message,Likes,Comments
"Avenged Sevenfold
In Extremo
Children of Bodom
Nightwish
Die rzte
Disturbed
Maschine fucking Head
Sepultura
Skindred
Volbeat
Ska P
Grey Monday
Three Elements Glowing Shelter
The Exiled",0,0
Michel Menzi  du bisch ganz en tolle     Ich bin froh ned so verbitteret messe zsi  Versuech doch mal din hass wod i dir treisch mit liebi z ersetze  Cha imfall na mega lssig si ,1,0
Angry Again,0,0
Marco Garabal Jo klar ,0,0
ohja rammstein,0,0
"iron maiden, slayer, sodom, soulfly, cannibal corpse, metallica, und korn knnte von mir aus auch noch  das wr was...",0,0
"ASP 

Darauf warte ich seit jahren. :)",0,0
Dimmu Borgir,0,0
"Iprevail, fever 333, call me peter, architects, callejon, the ghost inside, the amity affliction",1,0
Dr.Orders,0,0
Ramstein war schon fter dabei......,0,0
Angry again,1,0
"Fr dieses Line Up, wrde ich ne ganze Menge bezahlen 

Tool
Contradiction
Kreator
Iced Earth
Demons & Wizards
Blind Guardian
Dying Fetus
As I lay dying
Obscurity
Kataklysm
Cannibal Corpse
Trivium
Thy Art is Murder",0,0
"Glowing Shelter
https:  youtu.be ESs7C6T7AIQ",1,0
finalcut ,0,0
Glowing Shelter Broilers Volbeat,0,0
Angry Again,0,0
G.O.A.T Rock Band,0,0
End of silence,1,0
Dreams in Fragments,1,0
Model Kaos,0,0
"Architects
Mastodon
Angry Again
Bury tomorrow
Meshugga
Thy art is murder
Drown in sulphur
JINJER",0,0
Hmatom,0,0
System of a Down,0,0
"ch bands 
prefix, addicted, why oscar, dirty carpets, uvm",0,0
FIVE FINGER DEATH PUNSCH,0,0
"The Interrupters
Beatsteaks
Billy Talent
Foo Fighters
NOFX",0,0
Rancid,0,0
"Rammstein
Tanzwut
Orden ogan
Apron
Blind guardian
J.b.o.
Dee snider
Apokalyptischen reiter
Emigrate
Lindemann
Pain
Megaherz
Feuerschwanz
Hmatom
Heldmaschine
Maerzfeld
Jadas priest
Knorkator
Kontrust",1,0
Airbourne ,0,0
"Yvonne Kiener Jeanine Roth  kraftklub, Five Finger Death Punch, beartooth und Metallica wren auch der waaahnsinn ",1,4
"Fleshgod Apokalypse, Beyond Dystopia",1,0
Jeanine Roth hab heut Urlaub beantragt ,0,0
"Thousand Foot Krutch, Skillet, Disturbed, Die Apokalyptischen Reiter",1,0
Against the Current,0,0
"foo fighters, aerosmith, 5fingers death.., rzte, system of a down, iron maiden, Hosen, Slash, Disturbed, millen collin, lagwagon, rise against the machine...",0,3
"Juliane Pletscher rammstein, system of a down, five finger death punch, disturbed, billy talent was sust no  ",0,1
Rock in Flames ; Lynyrd Skynyrd & Avenged  Sevenfold,0,0
Urs Kuratle  ehr mchet jo e Pouse ,1,0
Beyond the black,1,0
Fat Dog,0,0
"Sum 41, rebel duck, skillet, System of  down, bullet for my valentine",0,0
AVIANA,1,0
"FFDP, Disturbed, Freiwild, Inflames, Rammstein, Hollywood undead, Bring me the horizon, System of a down, Braking benjamin, Avenged sevenfold, the offspring, in this moment, volbeat",3,0
Rammstein,2,0
Teronation,0,0
Sabrina Tettue di sind letschmal ver nix gsi bitte nid,0,0
"Rise Against
rzte
Werli & the Melodys",1,0
Wicked Plan,0,0
"Phil Campbell and the Bastard Sons , Cavaleira Conspiracy , Slayer,Kreator and many more...",1,0
Driven Under,0,0
Simia Sapiens,1,0
"Incendiary, Inclination, Turnstile, Angel Dust, Dare, Slope, Vein oder Mhlheim Asozial ",1,0
FINNTROLL  J.B.O  Turisas Apostasy  Ensiverum  Kalmah  Scars of Yesterday,0,0
Reliquiae,2,0
Our last Night fr nchtes Jahr wieder einladen und nicht wieder absagen  ,0,0
"Pigeons on the gate
Engst",1,0
Fuchsteufelswild ,0,0
"Simia Sapiens, System of a Down",1,0
"Limp Biskit
System of the down
The offsprings",0,0
Robin Zollinger Foo Fighters fehled nooo ,0,0
Claudia Pfffli rnschthaft ,0,0
Stephanie Brunner  das wr de Wahnsinn,0,0
"All that remains
Parkway Drive",0,0
FAT DOG,0,0
"Krbholz, soko durst, the cure, broilers, wizo, betontod, toxpack, kotzreiz, beatsteaks, freiwild, with all ones heart, bhse onkelz",0,0
Monika Von Gunten   sicher ,0,0
"Midrake
The Interrupters
Masked Intruder
Die rzte 
Teenage Bottle Rocket
Bouncing Soul
Make Plains",0,0
"Laura Canal disturbed, billy talent, papa roach ",1,0
Suicide Silence,0,0
Vollbeat und Airbourne wred no gail,2,0
"Onkelz Rammstein
Manowar
Eisbrecher 
........",0,0
Dawnless Lionel,1,0
A Small District,0,0
Broken Fate ,0,0
Simia Sapiens,0,0
Devils Rage,1,0
Broken Fate wre wirklich geil ,0,0
Inner Core,0,0
Angry Again,0,0
"Therion, Amorphis, Gloryhammer, Excelsis, Kissin' Dynamite, Nightwish, Crown of Glory, Serenity, Battle Beast, Delain, Equilibrium, Powerwolf, Pretty Maids, Die rzte, Simple Plan, Lacuna Coil, Alestorm, Rage of Light, Sonata Arctica, Dream Theater, Threshold, Korpiklaani, Dimmu Borgir, Clawfinger, Therapy , Avantasia ...",3,1
Ost+Front,0,0
OST+FRONT,0,0
Kingdom of giants,0,0
Rammstein Zurich 2020,0,0
Claudia Pfffli ja p fr ir dr. sommer bar,0,0
Monika Von Gunten   de gienge mer gar nm hei ,0,0
Excelsis,0,0
WICKED PLAN,0,0
"Rammstein, Offspring, billy talent, Volbeat, Freiwild",1,0
Irony Of Fate or DEFENDER ,2,0
"I prevail
Asking Alexandria
Falling in Reverse
Skillet
Breaking Benjamin
Dead by April
Disturbed
Seether
We came as romans
Trapt",1,0
"me first and the gimme gimmes 
good charlotte
goldfinger
marilyn manson
blink 182",0,0
Against me ,0,0
Claudia Pfffli stimmt,0,0
Fire Rose ,0,0
"Rammstein
Danko Jones
Disturbed
Die rzte
Flogging molly
Vanessa Ziltener ",0,0
"Reliquiae 
Die Prinzen
Helene Fischer",2,0
Ghost  Hammerfall... Amon Amarth...,0,0
WHITECHAPEL   ,0,0
"Rammstein
Die rzte 
Tenacoius D
Freiwild 
Franz Ferdinand 
System of a down 
Foo Fighters 
Korn 
Bhse onkelz 
Five Finger death punch
",1,0
Eat-t ,0,0
Angry again,1,0
Glowing Shelter,0,0
Artemis Rising ,1,0
"job for a cowboy, cannibal corpse",0,0
"Beyond the Black
Evanescence
Tarja
Foo Fighters
Tenacoius D
Volbeat
Enemy Inside",0,0
Excelsis   ,0,0
Brocken Bass (Spiez),1,0
Florence Black ,0,0
Rolf Pch Locher htte es nicht besser schreiben knnen,0,0
finch,0,0
Broken Teeth   COLOSSUS FALL Terror Sepultura Hatebreed Of Mice & Men I Prevail Beartooth Get The Shot and many many more,0,0
"Queen, aber nur mit em fredy...

Okei: tenacious D
Soilwork
Korn
Wizo
KaPutt (die mit dene geil nte sticker)",0,0
"Infected rain, motionless in white, Gojira",0,0
Driven Under ,0,0
"Avenged Sevenfold, Stone Sour, I Prevail, Falling in Reverse, Hollywood Undead, Fever 333, Volbeat, Rise Against, Attila",0,0
Nightqueen     ,0,0
"Mindcollision    
A Day to Remember   
Our last night ( da sie dieses Jahr nicht gespielt haben) ",1,0
"Rammstein, Broilers, Feine Sahne Fischfilet, System of a down, Iron Maiden, Tenacious D, In Extremo, Bhse Onkelz ",0,0
Gloryhammer :),0,0
BROKEN FATE   ,0,0
Ost+Front,1,0
Rammstein,0,0
"in hearts wake
insanity
stray from the path
of mice and men
august burns red
fever 333
the amity affliction (immer und immer wieder  )
the darkness
steel panther",0,0
Sven Jenni ,1,0
"Versengold
Maxxwell
Megaherz",0,0
"David Hasselhoff 
Ac Dc
Queen 
Iron Maiden 
Visigoth
W.a.s.p.
Truck Stop ",0,0
"SILVER DUST 

https:  www.facebook.com SilverDustOnline ",0,0
Caliban,0,0
Beni Geiger In Flames  ,0,0
Haymaker,0,0
Gibts eigentlich Pantera no ,0,0
Beni Geiger Und de Manson  ,0,0
Teronation,0,0
Feuerschwanz Alestorm Beyond the Black dArtagnan Ensiferum Children Of Bodom Gloryhammer,0,0
Bse onkelz frei wild stone shaper,0,0
Avenged Sevenfold ,0,0
Missling,0,0
"Rammstein
Five Finger Death Punch
Metallica
System Of A Down
Korn
Lim Bizkit
Nightwish
Volbeat
Avenged Sevenfold
Stone Sour   Slipknot
Skindred
Manowar
Motley Crue",1,0
Rev Theory & Saliva,0,0
Knocked Loose ,0,0
"Good charlotte
Iron maiden
Sum41
Thre days grave
Flogging molly
Hollywood undead
Rammstein
Metallica
Five finger death punch
System of a down
Billy talent
Broilers
Bad wolves
Stone sour
Rise against und 1000 meh",0,0
"Trivium
As I Lay Dying
The Exiled
DevilDriver
Avenged Sevenfold
Alter Bridge",0,0
Simia sapiens,0,0
"massendefekt
the minx
zirka
the interrupters
rise against
shinedown
donots",0,0
Wizo         ,0,1
"Drzella
www.drizella.ch",0,0
"blink-182
Papa Roach
Korpiklaani
Limp Bizkit
Foo Fighters
Gotthard
P nk
No Use For A Name
Nickleback
Red Hot Chili Peppers
Lynyrd Skynyrd
Korn",0,0
"Periphery, Erra, Slipknot, Architects, Polaris, Whitechapel, Crystal Lake, Beartooth, Fit For A King, I Prevail, The Contortionist, Wage War",0,0
Glowing shelter,1,0
rivers edge uf de jungfrau stage,0,0
Keine deutschte securiti    Sondern Broncos  ,0,0
"Within Temptation als Hauptakt  Tarja Turunen, The Rasmus, Nightwish",0,0
"papa roach 
our last night",0,0
Bang one's Head,0,0
"Heaven Shall Burn, In Flames, Rammstein, Five Finger Death Punch, Scars of Broadway",0,0
Coilguns,0,0
BROKEN FATE,1,0
WICKED PLAN,0,0
"Metallica Airbourne 
Bhse Onkelz",1,0
"Ultra Vomit, CARACH ANGREN     ",0,0
Wicked plan,0,0
Caroline Yvonne Jrmann  ja und  das si anderi o...,2,0
"Marylin Manson, rob zombie, korpiklaani, killswitch engaged, in extremo, feuerschwanz, schandmaul, rzte, rammstein",0,0
Die toten Hosen ,0,0
"Def leppard, flogging molly, iron maiden, tom keifer",0,0
"Feuerschwanz
Arch Enemy",0,0
"five finger death punch
five finger death punch
five finger death punch
five finger death punch
five finger death punch",0,0
system of a down .,1,0
Simia Sapiens,0,0
Airbourne,0,0
"Voidemolition 
https:  open.spotify.com album 1xTWea78kNk6KptpHMg3ga si=g3pKzIFYQCC5UK8EGBvLYQ",0,0
Black label society    ,0,0
Excelsis,0,0
Dark Despair,1,0
In this Moment    ,1,0
"Hmatom, Volbeat, Onkelz, uvm",0,0
"In extremo
In this Moment
black label society
Marilyn Manson",1,0
"Artefuckt
Frei Wild
BRDigung
Silent Civilian
I Prevail
Nasty
Siberian meat grinder
In flames
Rammstein
I see stars",1,0
WICKED PLAN ,0,0
"Frei.Wild
Krbholz
Unantastbar
BRDigung
Parkway drive
Bring me the horizon
Rise Against
In flames 
Foo Fighters
Avenge Sevenfold
Goitzsche front
Rammstein
The offspring
Of mice & men
OOMPH",1,0
Simia Sapiens,0,0
Fighter V (Formerly Hairdryer)    ,0,0
"Bad Religion, The Rumjacks, Lions Law,....",0,0
"Alter Bridge, As I Lay Dying und Billy Talent ",0,0
"duel (texas)
und jackhammer (zug)",0,0
"JCB 
www.jcb-rock.ch",0,0
Wicked plan,1,0
Simia Sapiens,0,0
Simia Sapiens,0,0
"Glowing shelter, die zte, Offspring",0,0
"Die rzte und natrlich Schmutzki.
Royal Republic wr auch ganz geil",0,0
Ou ja umbdingt End of silence,0,0
Glowing Shelter,0,0
DAFT PUNK,0,0
"Volbeat
Rise Against
Five Finger Death Punch
Pennywise
Disturbed
Metallica
Frei Wild
Rammstein
....",0,0
Excelsis,0,0
Mauerschlag,0,0
Disturbed,0,0
Rise Against,0,0
Pascal Wenger das tnt sehr guet,0,0
Driven Under ,0,0
"Rammstein, iron maiden, disturbed, muse",0,0
Simia sapiens,0,0
And Driven Under for sure,0,0
Angry Again,1,0
Burn Out,0,0
Okto Vulgaris,0,0
"Ghostemane, Billy Talent, Sum41, Blink 182",0,0
nan,0,0
Fuchsteufelswild natrlich,0,0
"Rammstein
Eluveitie
Nightwish
Ska P
Subway to sally
Korpiklaani
Bullet for my Valentine
Evanesence",0,0
Broken Bass (Spiez),0,0
"Soulfly, Suicide Silence, Korn, Sepultura, System of a Down, Killswitch Engage, Godsmack, Thy Art is Murder, Fear Factory...",1,0
Rammstein korn system of a down Billy talent,0,0
Wicked Plan,1,0
"MUSS 110% dabei sein, die Band WICKED PLAN  ROCK ON ",0,0
Hellavista ,0,0
a day to remember,0,0
Nashville Pussy,1,0
Simia Sapiens,0,0
End of silence,1,0
Mischung aus letztem Jahr und diesen jahr,0,0
"Gloryhammer, Kraftklub, Danko Jones, Skinny Lister, Alestorm, in extremo, bloodhound gang, Three days Grace",0,0
"Grand Magus, SOAD,Deftones,HSB,Grand Magus,Raised Fist,Killswitch Engage,Audrey Horne,Blown, Solstafire, Grand Magus, bloodhound gang, scars on broadway und Grand Magus ",0,0
"Broilers 
Slime
NIN
",0,2
Annina Mller freue mi scho uf Schandmaul und In Extremo im Z7,0,0
"Emmure, stick to your guns, after the burial, nasty, while she sleeps, northlane, in hearts wake, bury tomorrow, Korn",0,2
Incordia - Official,0,0
"System of a Down
5FDP
Korn
Airbourne
Deftones
Volbeat
Rammstein
Evanescence",1,0
Rammstein,0,0
Martin Haller ,0,0
Christina Gaist ils ont pas jou cette anne  while she sleeps    ,0,0
"Blacktop Mojo
Dizzy Fox
HYSTERIA
Alter Bridge
Tenacious D",0,0
Shambolic Shrinks,0,0
"Beyond the Black
Die rzte",0,0
Andr Emmenegger  Rammstein oder ,0,1
System of a Down,0,0
"Hatebreed, Sickret, Sorepoint, Korn, Rammstein, Soulfly, Marilyn Manson. Stone Sour.",2,0
Broken Bass,0,0
CoreLeoni,1,0
Get the shot ,0,0
Sum 41,0,0
Mar Tina vor allem five Ffdp  Oder Alexander Kotschate,0,0
RammsteinUnzuchtDie rzte,0,0
"Alexandre c'tait mon meilleur concert, ils peuvent revenir toutes les annes s'ils veulent ",0,0
Dominik Gabriel  aber sicher ,0,0
TENACIOUS D,0,0
Jaaaa,0,0
"fu manchu, seether, death quiet, ska-p, entlich schlechte musik, chuck ragan, flogging molly, the fucks, soil, hermano, sportfreunde stiller,the bronx, hot water muisc",0,0
Jaaaa,0,0
DISCOPOWERBOXXX,0,0
Tir Nan Og,0,0
"ChuggaBoom
Falsifier
Before I Turn
A Wake In Providence
Parkway Drive
Forgetting The Memories
DCCM
Ice Nine Kills
Bound In Fear
Black Tongue
Our Last Night
Here Lies Titania
Alpha Wolf
I Prevail
Palisades
We Blame The Empire",1,1
"Broilers
Paddy and the rats",0,0
VOLLBEAT     DIE RZTE    ,1,1
iron Maiden shakra,0,0
"I Prevail
Ice nine kills
Falling in reverse
Plot in you
Architects 
Parkway Drive
Dangerkids
From ashes to new
A day to remember
We came as romans",1,0
Das wr s perfekte Line Up ,1,0
"Wir stimmen vllig uneigenntzig fr Outlaw Radio, da wir die Band nicht nur gut, sondern herausragend finden. Schon fast an der Schwelle zu ""vorzglich"". Aber man soll ja nicht bertreiben....",0,0
"Frei.wild
Stone sour
Rise against",0,0
nan,1,0
"In Flames, Call Me Peter, Insomium",0,0
"Suicidal Tendencies, L7, Crowbar, The Sword, The Casualties, Unhold ",0,0
Bts,0,0
Eric Clapton and JJ Dale  .,0,0
"Rammstein, Broilers, Seether, Megaherz, Disturbed, Gloryhammer, Blackbriar, Moonsorrow, Alter Bridge, Alestorm, Eisbrecher, Schattenmann, Hmatom........",0,0
"Hammerfall
Iron Maiden 
Sabaton 
Manowar
Marilyn Manson
Rammstein 
Lordi 
Slayer 
Metallica",1,0
"Feuerschwanz , twilight force. Betraying the martyrs, Equilibrium, blind guardien,haven shall burn, alestorm  silent circus, pennywise",0,0
"Volbeat, FFDP, Disturbed, Amon Amarth, Avenged Sevenfold",0,0
"Arch Enemy
Die Apokalyptischen Reiter
Soulfly",0,0
Simia Sapiens,0,0
Simia Sapiens,0,0
Joni Dominguez ,0,0
OASIS,0,0
"Frei.Wild, System of a down, alice in chains, sklmld, five finger death punch & arch enemy",0,0
"Rammstein, System of a Down, Five Finger Death Punch, Stone Sour, The Offspring, Snow Patrol, Good Charlotte",0,0
"Bitte nicht System of a down, es gibt kaum eine schlechtere Band...",0,0
BILLY TALENT    ,0,0
"System of a down , Foofighters , Inflames, Red hot chili peppers , ",0,0
"Alter Bridge, Tenacious D, Green Day, Billy Talent, Three Days Grace, System of a Down, Sum 41, Simple Plan, Good Charlotte, panic at The Disco, 21 Pilots und viiele mehr.",0,0
Wir haben so viele tolle schweizer Bands die da reinpassen wrden. es wre schn wenn da vielleicht 1 - 2 slots mehr fr das einheimische schaffen zur verfgung stehen wrden. ;-),10,2
"Powerwolf, Rammstein, In this Momment, Avened Sevenfold,Avatar :D :D :D :D :D",0,0
Storm Seeker ,0,0
Tenacious D,0,0
Avenged Sevenfold,1,0
"ZZ Top , Mr . Vegas , The Wailers , Kiss , Lenny Kravitz , etc.....",0,0
Incordia - Official,0,0
Git no meh uf dere Wlt als Metal etc....,0,0
Machet doch fr jedes genere s Festival die meischte wo ich da glse han wr i kein Schtutz anelegge,0,0
"Bse Onkelz , Frei Wild ,",1,0
Rammstein  Evanessens,0,0
"- Calico Official
- Simia Sapiens
- XII Gallon Overdose",0,0
Fuchsteufelswild,0,0
"In Flames
Skillet
I Prevail
Breaking Benjamin
Volbeat
Blink 182
Sum41
Good Charlotte
System Of A Down
Starset
Shinedown
FFDP
Three Days Grace
Bring Me The Horizon
Disturbed
",0,0
Eternal Delyria,0,0
Fat Dog ,0,0
"Me first and the gimme gimmes
Volbeat
Foo Fighters 
Danko Jones 
Metallica 
Mighty mighty Bosstones
Ska P
Bad Religion 
Downset
Anthrax
Don Bronco
Airbourne",0,0
"Alestorm, tenacious D, rammstein, die Alphornblser, d.o.p.e.",0,0
Systeme Of A Down ,0,0
Beyond the Black,1,0
"Press Club, Greta van Fleet, Dune Rats, Skeggs, WAAX, DZ Deathrays",0,0
Die  ,1,0
"Rammstein, rzte, Tenacious D, Iron Maiden, Billy Idol, The Black Keys 
",0,0
Yvonne Kiener  und for the fallen Dreams ,0,0
Between Portals samt nicer neue Songs \m ,0,0
Nekrogoblikon  Alestorm  DevilDriver   Knorkator   Jinjer   Nervosa   Aether Realm,0,0
"In flames
Wizo
Betontod
Flogging molly
Exploited
System of a down
Korn
rzte",0,0
"Architects & Flesgod Apocalypse  Ich wre auch fr eine zustzliche Bhne mit regionalen Perlen wie Beyond Dystopia, Glowing Shelter, Deaf, Medusas Child, Pale Black, Pertness, The Hunt, INFINITAS etc. etc. Allein die Interlakner Musikszene ist gigantisch, geschweige denn die des Kantons Bern :)",4,0
Tobi Brown Cadosch du hesch gl vergsse und florian ast ,0,0
Broken Fate  the best band ever ,0,0
"Five finger death punch
Frei.wild",0,0
Irony of fate,0,0
Falconshield xD,0,0
"J.B.O 
Bhse Onkelz 
Stone Sour 
Parkway drive 
Five Finger Death Punch
Manowar
HAK 
Volbeat
Trivium",0,0
"Simon Walther geben sie ja, sie machen jedes Jahr einen Bandcontest ^^ dieses Jahr waren Hellvetica die Gewinner",1,0
Paddy Bronzebeard fr den mittelaltermarkt...,0,0
Tris Tris ich dachte an mehr bands als nur eine,0,0
"Alestorm,Varg,Eisregen,
Arch Enemy,Tyr,Die Apokalyptischen Reiter, Solstafir,Powerwolf",0,0
Titan Breed from glasgow  they won metal to the masses and deserve to be heard in Europe ,0,0
"Tenacious D, Die rzte, Parkway Drive, Eluveitie, Stone Sour",0,0
Ost+Front,0,0
ig wr gloub fr Excelsis   ,4,0
Antonio Di Biase denn chani b vorussichtlech nid ,0,0
Annina Mller ,0,0
"Helene Fischer, Backstreet Boys, Florian Silbereisen, Spice Girls, Mister Alban, La Bouche.",0,0
End of Silence...ganz klar    ,0,0
Urs Gafner fr dich noch ein bisschen mehr SKA   Voodoo Glow Skulls ,0,0
"Reliquiae, Reliquiae und unbedingt Reliquiae   ",1,0
"Beast in Black, Ghost, Nightwish, Iced Earth, Amorphis ",0,0
Nitrones,0,0
Anathema,0,0
trueblue,0,0
"Rammstein, hatebreed, gojira",0,0
Egal. Bin sowieso nicht dabei. Gehe lieber auf richtige Festivals.,0,0
Deftones Amenra Herod The Midnight Perturbator Gunship The Ocean Collective Protest The Hero Alcest,0,0
gotthard xD,0,0
"Light the torch, killswitch engage, rise of the north stars, alter bridge",0,0
"Taake
Blzer
Raubtier
Sepultura
Vader",0,0
Cro-Mags und H2O seit Jahren berfllig ,0,0
Marmorata Wasteland,1,0
Reliquiae ,2,0
streetlight manifesto,1,0
+ Five fingers death punch,0,0
Greenfield Festival darf mol es sprli hrter sie. So chli Brutal Death Metu,0,0
Kein Greenfield mehr ohne MORTAL FACTOR ,1,0
Ghost  ,0,0
Tempus Fuckit,1,0
https:  www.facebook.com Nodafreth-197273580294647 ,0,0
Eternal Delyria ,3,0
"amon amarth, feine sahne fischfilet, metallica, greenday, sum41 , gun's n'roses, arch enemy, die rtzte, acdc",0,0
rise against ,0,0
"Lotrify, volbeat, sabaton, nightwish, epica, butcher babies, delain, feuerschwanz, gloryhammer, system of a down, skindred, serenity, arch enemy, lacuna coil",1,0
"System of a down, Rammstein, nightwish, Sabaton, Stone sour, raphsody, Feuerschwanz, equillibrium, Manowar",0,0
"Mogwai, God is an Astronaut, Russian Circle, Caspian, Seas of Years",0,0
Avengend sevenfold,0,0
"Hellyeah
5FDP
Slash
Dark Tranquillity
Black Label Society
Sepultura
Trivium
Shakra
Gojira
Machine Head
Avenged Sevenfold
Skindred
Sixx A.M",0,0
Strangers In The Attic    ,0,0
Machet doch es Hellfest drus; dnn chmed Lt wieder..,1,0
Disturbed,0,0
SUNNSTEEL,1,0
Black Diamonds,0,0
blackout problems,0,0
Glowing Shelter,0,0
The Carburators   DAD   Crucified Barbara   Eskimo Callboy   Airborn,0,0
"System of a Down
A Perfect Circle
Unantastbar
Smile Empty Soul",0,0
Freiwild ,0,0
"Gracchus, 
Avenged Sevenfold, Nothing More, 
Soen
",0,0
Mushroomhead,0,0
"I-Prevail, Bring me the Horizon, bullet for my valentine, skillet, blameshift, icon for hire, paramore etc.",0,0
Corpus Delicti ,3,0
Bnzlikrachers ,0,0
Tempus fuck it der Snger ist eine Kanone,1,0
,0,0
Hirsig Sandro geish ja ebbeeh ned  ,1,0
Backstreet Boys,1,0
"For today
In flames
Hollywood undead
Skillet
Evanence",0,0
Fat dog,0,0
"Iron Maiden, Dragonforce, Megadeth, Anthrax, Versengold, Children of Bodom, Airbourne, Turisas, Clutch, Feuerschwanz, Machine Head, Hammerfall, Sepultura, Nightwish, Zeal & Ardor",1,0
"Nine inch nails, Rob Zombie and Marilyn Manson",0,0
"Volbeat, Flogging Molly, Steve n Seagulls, Takida, Nightwish, Disturbed, Evanecence, The Minx, Kissin Dynamite, Krokus, Gotthard, Freiwild",0,0
Natrlich SUNNSTEEL ,0,0
"#Volbeat, #FloggingMolly, #FiveFingerDeathPunch, #Rammstein, #FreiWild, #Broilers, #BhseOnkelz",0,0
Niels Maeder de wrdi au wedermol go ,0,0
Mona Begni-Marinangeli geit nid um etzike,0,0
"Ganz klar...Crown of Glory...
Und Sabaton sowie Rammstein... die gehen immer",3,0
"Just try to convince Slayer to do one more and last show at Greenfield  
Pearl Jam
Anthrax
Refused
Pennywise",0,0
"Hammerfall, pain, rzte, ordens organ, powerwulf....",0,0
"breaking benjamin
five finger death punch 
bullet for my valentine 
in this moment 
arch enemy",0,0
"Ghost, Godsmack, Nothing more, Shinedown, Why so serious, Three days grace",0,0
Among Vultures,0,0
Rammstein,0,0
Nightwish,0,0
Nicole Harzenmoser,0,0
"A7x, Stone Sour, Marilyn Manson, Disturbed, Airbourne",0,0
Valentina Lardieri FFDP fehlt noch^^,1,0
"Rammstein
Korpiklaani
Heaven shall burn
Five finger death punch
Sabaton
Amon Amarth
Greenday
Manowar
Acdc
Bon jovi",0,0
Driven Under,0,0
In extremo,1,0
Nekropolis,0,0
PERTNESS    www.pertness.ch Pertness Shm,1,0
Glowing Shelter (Bdeli),0,0
Marmorata Wasteland,1,0
BROKEN FATE,0,0
Crown of Glory,1,0
Escape The Madness ,0,0
Tobi Brown Cadosch ,0,0
Simia Sapiens,0,0
"system of a down
rammstein
tenacious d
rzte",0,0
Parkway Drive,1,0
SICKRET,3,0
"Dead Like Juliet

https:  m.youtube.com watch v=zDQSd1k-zjI",0,0
"Forge 
Dreams in Fragments
Projekt Krank",0,0
Fat Dog,0,0
"Illumenium, Rob Zombie, System of a down, Flogging Molly, Disturbed, Ill Nio, Marilyn Manson, Me first and the gimme gimmes, Five finger death punch",0,0
PERTNESS ,0,0
Gods of Silence,0,0
"System of a down, disturbed, exelsis, feuerschwanz, schandmaul, danko jones",0,0
"Crown of Glory
Devils Rage 
Irony of Fate
Broken Fate
Maverick 
The Wise Fools
Infinitas
Stormzone 
The Unity 
Gamma Ray 
Primal Fear 
Manimal",1,0
Stphanie Gavillet Carrasco Fricker j'aurais pas mieux dis ,0,0
Kevin Marotzke das wr dr hammer ,0,0
Alter Bridge,0,0
Antilles <3,0,0
Pertness,1,0
Corpus delicti ,2,0
"System of a down
Korn
Manson
Korpiklaani
Alestorm
Powerwolf",0,0
Blink-182,0,0
"Faith No More, L7, Monster Magnet, Walls of Jericho, Buckcherry, All that Remains, NIN, FFDP, Stone Sour, Dead Cross, Foo Fighters, Helmet, Stone Temple Pilots, Pearl Jam, and many more.... und natrlich 
Metallica, Slipknot & Hosen",1,1
Glowing Shelter,0,0
ALL WILL KNOW,0,0
ALL WILL KNOW,0,0
ALL WILL KNOW,1,0
Pertness,1,0
"Uf d gfahr hi dasi mi unbeliebt mache.. i wr fr 
NICKELBACK",2,0
NEKROGOBLIKON,0,0
"Rammstein, Volbeat, Green Day, Avenged Sevenfold, Bullet For my Valentine, Iron Maiden",0,0
Broken Fate   ,0,0
Pertness,0,0
ALL WILL KNOW,0,0
Stephan Schauer,0,0
Kennt ihr Vogelfrey ,4,1
Radwaste,0,0
"Orbit Culture
Jungle Rot
ALL WILL KNOW
BLACK INHALE
The-Haunted
Parasite Inc.
WORST
Kataklysm
Alestorm fr den ultimativen Sufferlebniss
Devils Rage
Gojira
Wardruna
Mga",1,0
"Lordi,King Diamnond,In This Moment,Pretty Maids,D-A-D,illdisposed,Hatesphere,Terror Universal,Limp Bizkit,Body Count,Butcher Babies,Silver Dust,Lizzy Borden,Children Of Bodom,Defecto,Baest,Forever Still,Aphyxion,Cabal,Seven Thorns,Walking Rumor,Savage Machine,Baby In Vain",0,0
Mindreaper ,1,0
"metallica, rammstein, epica, evanescence",0,0
Kataklysm,1,0
"A Day To Remember
I Prevail
Billy Talent
Anti Flag
Red Hot Chilli Peppers",2,0
All Will Know Einfach nur geil die Jungs ,0,0
"volbeat, billy talent, gotthard, fuchsteufelswild",1,0
"Iron Maiden,gloryammer,accepte,pantera.",0,0
Jungle Rot,0,0
Endlich Insanity,0,0
"Volbeat, The Darkness, Trivium",0,0
"Tenacious D, Royal Republic

Mau chli angers Zg. Wemme ppis cha kritisiere, de dasses sehr viu Wiederholige git. 

Und obwousi scho da si gsi:

System und Antiflag",0,0
"Parway Drive
Five Finger Death Punch
Billy tallent
Rammstein
The Offsprings
Frei Wild
Volbeat
Santiano
In this moment
Butcher babys
Kontrust
Green day
Fiddlers green",0,0
"Frei.Wild 
Unantastbar
Serrum 114
Goitsche Front
Five Finger Death Punch
Rise against 
Skindred
Fintroll
Equilibrium
Good Charlotte 
Ska-P
Knorkator",0,0
Mel Sgesser ,0,0
Mel Sgesser ,0,0
"
Days we are even
Teronation",0,0
ALL WILL KNOW,0,0
Judas Priest,0,0
Black diamonds ,0,0
Black diamonds ,0,0
BMTH or Suicide Silence,0,0
