Comment Id;Date / Time;Message;Likes;Comments
10157361185413044_860063711032671;24.06.2019 14:50;Royal Republic;0;0
10157361185413044_860063841032658;24.06.2019 14:50;Volbeat;0;0
10157361185413044_860064074365968;24.06.2019 14:51;Stick To Your Guns 🔥;1;0
10157361185413044_860064141032628;24.06.2019 14:51;Final cut!!!!!!!;1;0
10157361185413044_390735258222110;24.06.2019 14:51;In this moment, disturbed, bring me the horizon , bullet for my valentine, A day to remember, enter shikari, billy talent, architects, the offspring, the killers 🤘🏻🖤;1;0
10157361185413044_860064511032591;24.06.2019 14:52;We in Modes would be honoured to play. We have an EP coming out so soon and we have had amazing response from every show we’ve played we can’t wait to take out music to the rest of the world. The opportunity to play Greenfield Festival would be beyond a dream! We would highly appreciate it if you’re interested in us. We hope to hear from you and appreciate your time reading this. Cheers. M x;0;0
10157361185413044_390735714888731;24.06.2019 14:52;Meshuggah, Gojira, After the burial, Periphery, Ghost Iris, Vola, Leprous;1;0
10157361185413044_390735738222062;24.06.2019 14:52;Fuchsteufelswild;0;0
10157361185413044_860064927699216;24.06.2019 14:52;Wicked plan👹👹👹👹👍👍👍✌✌✌✌;1;0
10157361185413044_390735911555378;24.06.2019 14:52;"Rammstein!
Metallica
Heaven shall burn
Pro pain
Disturbed
Ärzte";0;0
10157361185413044_390736061555363;24.06.2019 14:53;i derä reihäfolg... ja de chum ig ou 🤪;0;0
10157361185413044_860065507699158;24.06.2019 14:53;Bronco, deville, fu manchu;3;0
10157361185413044_860065851032457;24.06.2019 14:54;Three days grace!;0;0
10157361185413044_860065907699118;24.06.2019 14:54;Crystal Ball & Tempesta & Crown of Glory🤘;3;0
10157361185413044_390736724888630;24.06.2019 14:54;Fat dog;0;0
10157361185413044_390736841555285;24.06.2019 14:54;"Amaranthe
Slipknot
Sabaton
System of a down🤘";0;0
10157361185413044_390737024888600;24.06.2019 14:55;"I Prevail
Feared
Killswitch Engage";0;0
10157361185413044_390737041555265;24.06.2019 14:55;"System of a Down
I Prevail
Disturbed
Breaking Benjamin
In Flames
Three Days Grace";0;0
10157361185413044_390737161555253;24.06.2019 14:55;Soifass, stomper 98👌;0;0
10157361185413044_390737204888582;24.06.2019 14:55;Parkway drive, rammstein, avenged sevenfold, seether, bullet for my valentine,;0;0
10157361185413044_390737264888576;24.06.2019 14:55;"Finve Finger Death Punch
In Flames
Dark Tranquillity
In this moment
Bad Wolfes
Disturbed
System of a down
Alter Bridge
Stone Sour";1;0
10157361185413044_860066911032351;24.06.2019 14:56;"MUDHEAD - thrash/punk/hc 

🤓";3;0
10157361185413044_390737474888555;24.06.2019 14:56;"MUDHEAD - thrash/punk/hc 

🤓";2;0
10157361185413044_390737521555217;24.06.2019 14:56;Fleshgod Apocalypse;1;0
10157361185413044_390737748221861;24.06.2019 14:56;Call Me Peter;0;0
10157361185413044_390737928221843;24.06.2019 14:57;THORN.;0;0
10157361185413044_860067344365641;24.06.2019 14:57;Wicked Plan;1;0
10157361185413044_860067391032303;24.06.2019 14:57;Aerosmith, Guns'N'Roses, Metallica;1;0
10157361185413044_390738098221826;24.06.2019 14:57;EXIT, FINAL CUT, SICKRET, Devils Rage Metal aus Metal City Sursee;6;3
10157361185413044_860067574365618;24.06.2019 14:57;hämatom;1;0
10157361185413044_390738271555142;24.06.2019 14:57;Wicked Plan und Koraktor. Weil wir auch gute lokale Bands haben!;0;0
10157361185413044_860067854365590;24.06.2019 14:57;Wicked Plan😊😊😘😘;0;0
10157361185413044_860068527698856;24.06.2019 14:58;Fat dog!;0;0
10157361185413044_390738561555113;24.06.2019 14:58;Ostfront !!! <3;0;0
10157361185413044_390739088221727;24.06.2019 14:59;Green Day, In Flames, Parkway Drive, F.F.D.P, Steel Panther, Rammstein, Ghost, Rival Sons...;1;0
10157361185413044_860069091032133;24.06.2019 14:59;"Ost+Front
Feuerengel";0;0
10157361185413044_390739558221680;24.06.2019 15:00;Frei wild 🥰🥰🥰;0;0
10157361185413044_390739571555012;24.06.2019 15:00;"green day
volbeat
the offspring
billy talent
donots
anti flag
itchy";0;0
10157361185413044_390739661555003;24.06.2019 15:00;SUM 41;0;0
10157361185413044_390739761554993;24.06.2019 15:00;Berliner Weisse;0;0
10157361185413044_390739804888322;24.06.2019 15:00;Trivium;0;0
10157361185413044_390740241554945;24.06.2019 15:01;Airborne;0;0
10157361185413044_860070291032013;24.06.2019 15:01;Ost+Front :);0;0
10157361185413044_860070434365332;24.06.2019 15:01;Guns n roses, metallica, maiden,;0;5
10157361185413044_860070457698663;24.06.2019 15:01;CONDESCENSION;0;0
10157361185413044_860071001031942;24.06.2019 15:03;Fat Dog 💪;0;0
10157361185413044_390741194888183;24.06.2019 15:03;Lisa Erschbaumer und es schneidet sich nidmol is e woch vorem alpenflair;1;0
10157361185413044_860071914365184;24.06.2019 15:04;Matt Favrr Ho le mec il cite même pas kaatarakt;0;0
10157361185413044_860072411031801;24.06.2019 15:05;Kaatarakt - Norvhar - AM:PM - Dr Haze ❤️;0;0
10157361185413044_860072451031797;24.06.2019 15:05;Edesse Alkemy Symphonic metal;0;0
10157361185413044_390742804888022;24.06.2019 15:05;JBO, berliner weisse, ska-p, mago de Oz,;2;0
10157361185413044_860072624365113;24.06.2019 15:06;WICKED PLAN;3;0
10157361185413044_390742948221341;24.06.2019 15:06;Uknow Whoiam git auso bessers 😛;1;0
10157361185413044_860072804365095;24.06.2019 15:06;"Municipal Waste
Iron Reagan
Siberian Meat Grinder";0;0
10157361185413044_860072807698428;24.06.2019 15:06;Rammstein;0;4
10157361185413044_860072967698412;24.06.2019 15:06;"excelsis
turisas
varg
ghost
offspring
powerwolf
saltatio mortis - again
hämatom - again da evakuiert wurde
subway to sally
fire rose";0;0
10157361185413044_390743214887981;24.06.2019 15:06;"Rammstein
Volbeat
Within temptation
Frei wild
Unantastbar
Skillet
Bad wolfes";2;0
10157361185413044_860073014365074;24.06.2019 15:06;Rammstein🔥🔥💥💥💥;1;0
10157361185413044_390743378221298;24.06.2019 15:07;"System of a down
Böhse onkelz";2;0
10157361185413044_390743428221293;24.06.2019 15:07;Fat Dog;0;0
10157361185413044_860073207698388;24.06.2019 15:07;Abbath;1;0
10157361185413044_860073371031705;24.06.2019 15:07;"Avenged sevenfold
Sum 41
New Found Glory";1;0
10157361185413044_390743891554580;24.06.2019 15:08;Biiiitte bitteeee tenacious D einmal live gsehen 2 min vor dem konzert fuss verknakt und das durfte das ganze Konzert von den Schultern aus beobachten und es waaaar deeeeer Hammmmmer!!!!!!!;1;0
10157361185413044_390743904887912;24.06.2019 15:08;Stunde Null 🤘;0;0
10157361185413044_860073737698335;24.06.2019 15:08;In extremo;0;0
10157361185413044_390743978221238;24.06.2019 15:08;Silverstein;1;0
10157361185413044_860073871031655;24.06.2019 15:08;Ganz klar, Fat Dog🤩🤩🤘🏼;0;0
10157361185413044_860073911031651;24.06.2019 15:08;Excelsis !! 🤘😝;1;0
10157361185413044_390744224887880;24.06.2019 15:09;Monika Huber Fat Dog;0;0
10157361185413044_860074151031627;24.06.2019 15:09;"Wicked Plan
Velvet Viper";0;0
10157361185413044_390744301554539;24.06.2019 15:09;Dust Bolt;0;0
10157361185413044_860074374364938;24.06.2019 15:09;SMACK;0;0
10157361185413044_147730509729858;24.06.2019 15:09;Justin bieber;3;0
10157361185413044_147730529729856;24.06.2019 15:09;The Kate Effect;1;0
10157361185413044_147730579729851;24.06.2019 15:10;David Hasselhoff 👍;4;0
10157361185413044_446379376094075;24.06.2019 15:10;Iron Maiden, Judas Priest, AC/DC, Accept, Burning Wiches, Irony of Fate, Uriah Heep, Böhse Onkelz,;0;0
10157361185413044_446379409427405;24.06.2019 15:10;Notus-Gang wäre der Hammer 😀😉;0;0
10157361185413044_446379432760736;24.06.2019 15:10;Fat Dog 🤘🏼🤘🏼;0;0
10157361185413044_147730636396512;24.06.2019 15:10;Trivium, gojira,  architects,  bury tomorrow,  Hollywood undead, system of a down, ghost , while she sleeps,  nightwish,  evanescence,  poets of fall , Korn,  scars on Broadway,  within temptation , stone sour, adept;0;0
10157361185413044_446379442760735;24.06.2019 15:10;"Schandmaul
Frei Wild";0;0
10157361185413044_446379536094059;24.06.2019 15:10;Ost+Front;0;0
10157361185413044_147730689729840;24.06.2019 15:10;ARDENITE EXIT FINAL CUT SICKRET;0;0
10157361185413044_147730723063170;24.06.2019 15:10;Stefan Piirainen  🤩🤣;0;0
10157361185413044_147730756396500;24.06.2019 15:10;BMTH;0;0
10157361185413044_446379796094033;24.06.2019 15:11;"The Wild
Black aces
Rose tattoo
Blackberry smoke
Seventyseven";1;0
10157361185413044_147730819729827;24.06.2019 15:11;Wicked Plan;1;0
10157361185413044_147730879729821;24.06.2019 15:11;"Ska-P
Ärzte
Foo Fighters";0;0
10157361185413044_147730893063153;24.06.2019 15:11;Fire Rose;2;0
10157361185413044_147730906396485;24.06.2019 15:11;Rammstein, Billy Talent, Die Ärzte, Frei Wild, GreenDay, Fife Finger Deathpunch, Volbeat, Hämatom, Kraftclub, die Toten Hosen. Ds offizielle Dreeam Line up 😻😻😻😻😏😎Michelle Siegenthaler;2;1
10157361185413044_147730989729810;24.06.2019 15:12;Nero Doctrine;0;0
10157361185413044_147731009729808;24.06.2019 15:12;Airbourne;0;0
10157361185413044_147731049729804;24.06.2019 15:12;Inner Core;0;0
10157361185413044_147731163063126;24.06.2019 15:12;Reliquiae;2;0
10157361185413044_147731166396459;24.06.2019 15:13;The Dendrits;0;0
10157361185413044_446380649427281;24.06.2019 15:13;The Dendrits;0;0
10157361185413044_446380756093937;24.06.2019 15:13;Circle Of Execution;3;0
10157361185413044_147731219729787;24.06.2019 15:13;"RAMMSTEIN 
Die Ärzte";0;0
10157361185413044_446380802760599;24.06.2019 15:13;Bring me the horizon, frei.wild, skillet, parkway drive, our last night;0;0
10157361185413044_147731229729786;24.06.2019 15:13;Simia Sapiens;6;0
10157361185413044_147731239729785;24.06.2019 15:13;WICKED PLAN;1;0
10157361185413044_147731276396448;24.06.2019 15:13;Normandie, All Time Low :D;1;0
10157361185413044_147731279729781;24.06.2019 15:13;www.thedendrits.ch;0;0
10157361185413044_147731303063112;24.06.2019 15:14;tarka turunen;0;0
10157361185413044_147731373063105;24.06.2019 15:14;Pertness;1;0
10157361185413044_147731509729758;24.06.2019 15:14;"Pearl Jam
The Raconteurs
Foo Fighters
All them Witches
Jackmills";1;0
10157361185413044_147731516396424;24.06.2019 15:14;Inner Core;0;0
10157361185413044_446381509427195;24.06.2019 15:14;Eye set to kill, Flyleaf, Pyrohex, Coldrain und für dä Jonas Jones Bischof Tokio Hotel;0;0
10157361185413044_147731543063088;24.06.2019 15:15;Rancid,;1;0
10157361185413044_446381576093855;24.06.2019 15:15;Parkway Drive, Hollywood Undead, The Ghost Inside, Heaven Shall Burn 🔥;0;0
10157361185413044_446381646093848;24.06.2019 15:15;Disturbed, Rammstein, die ärtzte, tenacious D, volbeat, five finger death punch, bullet for my valentine, avanged sevenfold, breaking benjamin, airbourne;0;0
10157361185413044_446381756093837;24.06.2019 15:15;Ost+Front  👌;2;0
10157361185413044_446381769427169;24.06.2019 15:15;Inner Core;1;0
10157361185413044_446381816093831;24.06.2019 15:15;Frei.Wild;0;0
10157361185413044_446382029427143;24.06.2019 15:16;Broilers,freiwild,black sabat,in flames,gotthard,rammstein,callejon,alarmsignal,5FDP,Ärzte,haven shall burn,warg;8;4
10157361185413044_446382156093797;24.06.2019 15:16;Skillet;0;0
10157361185413044_446382476093765;24.06.2019 15:17;"Volbeat
Lionheart
The interrupters
Brian fallon
Blink 182
Sum 41
Beatsteaks
Parkway drive
Hatebreed
Architects";0;0
10157361185413044_446382496093763;24.06.2019 15:17;Rammstein, Skindred, Five Finger Death Punch;1;0
10157361185413044_147732033063039;24.06.2019 15:17;Anticops;1;0
10157361185413044_147732076396368;24.06.2019 15:17;Rammstein, bring me the horizon, Architects;1;0
10157361185413044_147732123063030;24.06.2019 15:17;JBO, Böhse Onkelz;0;0
10157361185413044_446382869427059;24.06.2019 15:17;Fuchsteufelswild  ,Sltatio Mortis,Feuerschwanz ,Könix u  Corvus Corax;0;0
10157361185413044_446383049427041;24.06.2019 15:18;Christof Huber 😜;0;0
10157361185413044_147732433062999;24.06.2019 15:19;Notus-Gang;0;0
10157361185413044_147732509729658;24.06.2019 15:20;Ghost Black Pistol Fire Bush Tool Toxic Waltz In Flames;1;2
10157361185413044_147732543062988;24.06.2019 15:20;Brothers of Metal und Dynazty;0;0
10157361185413044_147732546396321;24.06.2019 15:20;Five finger death punch 👊🖐;0;0
10157361185413044_147732623062980;24.06.2019 15:20;Trollfaust! Fuchsteufelswild! Rammstein! 😁;1;0
10157361185413044_446384199426926;24.06.2019 15:20;Amon Amarth, Korpiklaani, Rammstein, System of a Down, Metallica, Nightwish, Korn 🤘;1;0
10157361185413044_147732656396310;24.06.2019 15:21;Megaherz Offiziell;0;0
10157361185413044_446384312760248;24.06.2019 15:21;Dimitri Vegas, Timmy Trumpet, Mia Julia, Lorenz Büffel, Isi Glück;0;0
10157361185413044_147732919729617;24.06.2019 15:23;Vogelfrey ❤️ Reliquiae;4;0
10157361185413044_446385302760149;24.06.2019 15:23;Excelsis;0;0
10157361185413044_147733079729601;24.06.2019 15:24;Rammstein, Muse, Volbeat, Kraftklub, Beatsteaks, Judas Priest, Limp Bizkit, Any Given Day, Steel Panther, Heaven Shall Burn, Stone Sour, Hatebreed und als Krönig na Chimp Spanner 😎;4;0
10157361185413044_446385896093423;24.06.2019 15:24;WICKED PLAN;1;0
10157361185413044_147733183062924;24.06.2019 15:24;Rammstein, schandmaul,volbeat, ärzte, broilers, green day, offspring, sum41, fooooofighters!!;1;0
10157361185413044_446386002760079;24.06.2019 15:24;Nicola D. Kopp supper 😍;0;0
10157361185413044_446386182760061;24.06.2019 15:25;Evenecence;0;0
10157361185413044_147733339729575;24.06.2019 15:25;;0;1
10157361185413044_446386519426694;24.06.2019 15:25;Dethklok;0;0
10157361185413044_147733439729565;24.06.2019 15:25;System of a down, die ärzte, rammstein, in Extremo, broiler, flogging molly, frei.wild;10;0
10157361185413044_147733469729562;24.06.2019 15:26;"Arkona, Eluveitie, Korpiklaani, Excelsis,
Kärbholz, die toten Hosen,
Koenix, Corvus Corax und Omnia.";1;0
10157361185413044_147733559729553;24.06.2019 15:26;"Drei Gladiatoren aus dem Norden ;-)";1;0
10157361185413044_446387026093310;24.06.2019 15:26;Ambers;0;0
10157361185413044_446387212759958;24.06.2019 15:27;Volbeat;0;0
10157361185413044_446387219426624;24.06.2019 15:27;Band Notausgang;1;0
10157361185413044_446387406093272;24.06.2019 15:27;Mad Sox;0;0
10157361185413044_446387409426605;24.06.2019 15:27;Eat-t 👍;0;0
10157361185413044_147733733062869;24.06.2019 15:27;"Jinjer
Prophets of rage
Die antwoord
Deez nuts
Madball
Limp bizkit
Rise against
Dope D.O.D";0;0
10157361185413044_147733769729532;24.06.2019 15:27;Rammstein!!!!!;0;0
10157361185413044_147733806396195;24.06.2019 15:28;http://www.notus-gang.ch/;1;0
10157361185413044_446387839426562;24.06.2019 15:28;Eluveite Excelsis;0;0
10157361185413044_147733809729528;24.06.2019 15:28;"Eternal Delyria
Broken Fate 
Kissi‘n Black";0;0
10157361185413044_147733826396193;24.06.2019 15:28;"Wie wärs: 😁🤘
Unearth, marilyn manson, mushroomhead, theory of a deadman, lordi, muse, rammsein, alestrom, three days  grace, good charlotte, godsmack, hollywood undead, breaking benjamin, starset, the killers, skillet, black veil brides, trivium, the cure, to the rats and wolves, any given day, in extremo, caliban, nothing more,stonem, betzefer, steel panter, all that remains, slayer, tesla, rob zombie, alice in chains, avenged sevenfold, disturbed, heaven shall burn, korn, saliva, p.o.d,  seether, bloodhound gang,  billy talent, shinedown , stone sour 
😁😁😁";27;4
10157361185413044_446387952759884;24.06.2019 15:28;system of a down;1;0
10157361185413044_446388079426538;24.06.2019 15:28;Die Ärzte, Volbeat, Social Distortion,stone sour, disturbed!!;0;0
10157361185413044_446388089426537;24.06.2019 15:28;Finntroll, Civil War, Crimson Shadow, Orden Ogan;0;0
10157361185413044_446388199426526;24.06.2019 15:28;ILLUMENIUM;1;0
10157361185413044_446388306093182;24.06.2019 15:29;Sum41!!!!;0;0
10157361185413044_147734306396145;24.06.2019 15:29;Wicked Plan, yeah 💃 💃 💃;0;0
10157361185413044_446388566093156;24.06.2019 15:29;Of Mice & Men, 5FDP, Rammstein, Disturbed;0;0
10157361185413044_147734583062784;24.06.2019 15:30;Ganz klar Fuchsteufelswild;0;0
10157361185413044_147734666396109;24.06.2019 15:31;Tempesta & Crystal Ball;0;0
10157361185413044_147734753062767;24.06.2019 15:31;Anthem For A Dying Day!;1;0
10157361185413044_147734763062766;24.06.2019 15:31;Anthem For A Dying Day;4;0
10157361185413044_147734806396095;24.06.2019 15:31;"Rammstein
Punish Yourself
Ministry";0;0
10157361185413044_147734809729428;24.06.2019 15:32;Anthrax, Avatar, avanged sevenfold 🤘🤘🤘🤘;0;0
10157361185413044_147734823062760;24.06.2019 15:32;Hatebreed, Terror, Sick Of It All, MADBALL;0;0
10157361185413044_147734876396088;24.06.2019 15:32;Wizo;0;0
10157361185413044_147734986396077;24.06.2019 15:33;Grannysmith;0;0
10157361185413044_147735026396073;24.06.2019 15:33;"""DAN JAXON""";1;0
10157361185413044_446390732759606;24.06.2019 15:33;Volbeat🤘🤘😍😍;0;0
10157361185413044_147735059729403;24.06.2019 15:33;Alice Cooper;0;0
10157361185413044_147735146396061;24.06.2019 15:34;Philip Sixties Ou ja unbedingt! 😂😂😂;1;0
10157361185413044_147735229729386;24.06.2019 15:34;Use möre Gas;0;1
10157361185413044_147735319729377;24.06.2019 15:35;GurD +official+GurD +official+GurD +official+;0;0
10157361185413044_147735333062709;24.06.2019 15:35;Broken fate❗❗❗;0;0
10157361185413044_446392166092796;24.06.2019 15:35;"EISREGEN
TRIVIUM
ILL NIÑO
OMNIUM GATHERUM";1;0
10157361185413044_147735503062692;24.06.2019 15:35;"Goldfinger 
System of a down 
Foo Fighters
Vampire Weekend
Prophets of rage 
Rise against 
Jimmy eat world 
A day to remember";1;0
10157361185413044_446392319426114;24.06.2019 15:36;Wicked Plan 🤘;1;0
10157361185413044_446392699426076;24.06.2019 15:36;Fat Dog;0;0
10157361185413044_446392712759408;24.06.2019 15:36;https://youtu.be/J8kRMZ_LvhA;0;0
10157361185413044_147735699729339;24.06.2019 15:37;"I Prevail
New Years Day";0;0
10157361185413044_147735716396004;24.06.2019 15:37;Dream State, Port of Call, Neck Deep, A day to remember,  Bring me the Horizon, Movements, Rarity, Save your last breath, Stick to your guns;1;0
10157361185413044_446393042759375;24.06.2019 15:37;Gojira;0;0
10157361185413044_147735786395997;24.06.2019 15:37;AM:PM Among Vultures Fit For An Autopsy;3;0
10157361185413044_446393142759365;24.06.2019 15:37;Call Me Peter!!! 🤟🏼;1;0
10157361185413044_147736279729281;24.06.2019 15:39;Bloodhound Gang;0;0
10157361185413044_147736383062604;24.06.2019 15:39;Fire🔥 Rose🌹;1;0
10157361185413044_147736389729270;24.06.2019 15:39;Beartooth, royal republic, ghost inside, billy talent;0;0
10157361185413044_147736403062602;24.06.2019 15:39;Kid Rock;1;0
10157361185413044_147736503062592;24.06.2019 15:40;Any Given Day, Soilwork, In Flames, Ensiferum, Heaven Shall Burn, SOAD, Metallica, Slipknot und natürlich Rammstein;0;0
10157361185413044_147736513062591;24.06.2019 15:40;While She Sleeps ufdr Houptbühni!;1;0
10157361185413044_147736516395924;24.06.2019 15:40;Tenacious D, Alestorm;1;0
10157361185413044_446394769425869;24.06.2019 15:40;Ost+Front;0;0
10157361185413044_446394772759202;24.06.2019 15:40;"Rammstein
Skindred
Foo fighters
Stone sour";0;0
10157361185413044_446395319425814;24.06.2019 15:41;"The hu 
Tengger cavalry
Egofall
Nine treasure
Skalmöld
Finntroll
Biocancer";1;0
10157361185413044_147736889729220;24.06.2019 15:43;"Sum 41
Foo fighters
Good charlotte
Story of the year
Funeral for a friend
System of a down
Bring me the horizon
A day to remember";1;0
10157361185413044_147736899729219;24.06.2019 15:43;"Animals As Leaders
Baroness
BRDigung
Die Ärzte
Faith No More
The Fall of Troy
Foo Fighters
Gojira
Insomnium
Make Do and Mend
The Menzingers
Napalm Death
Navarone
Opeth
Schammasch

Allgemein gseit: Alles was ihr no nie oder scho lang nüm brocht hend.";0;0
10157361185413044_446396579425688;24.06.2019 15:43;Driven Under;0;0
10157361185413044_446396609425685;24.06.2019 15:43;"Animals As Leaders
Baroness
BRDigung
Die Ärzte
Faith No More
The Fall of Troy
Foo Fighters
Gojira
Insomnium
Make Do and Mend
The Menzingers
Napalm Death
Navarone
Opeth
Schammasch

Allgemein gseit: Alles was ihr no nie oder scho lang nüm brocht hend.";0;0
10157361185413044_147737143062528;24.06.2019 15:44;Iron Maiden, Beyond the Black, Sum41;0;0
10157361185413044_147737179729191;24.06.2019 15:44;Rammstein,powerwolf,nightwish,amon amarth,in extremo,slayer,sepultura u.v.m 🤘🔥🤘🔥🤘🔥;0;0
10157361185413044_147737199729189;24.06.2019 15:44;"GRIMGOD 🤘😎
https://m.facebook.com/grimgodworldwide";0;0
10157361185413044_147737203062522;24.06.2019 15:44;Böhse Onkelz😍;0;0
10157361185413044_446397599425586;24.06.2019 15:45;"Ravager

https://youtu.be/e1FYiLZdD6Y";1;0
10157361185413044_446397966092216;24.06.2019 15:46;izamanya;0;0
10157361185413044_147737396395836;24.06.2019 15:46;Nox Interna;1;0
10157361185413044_446398499425496;24.06.2019 15:47;Rob Zombie😍👍;0;0
10157361185413044_446398552758824;24.06.2019 15:47;Jackson Firebird!!!!ten years after!!!;0;0
10157361185413044_147737679729141;24.06.2019 15:47;BÖ;0;0
10157361185413044_446398672758812;24.06.2019 15:47;OST+FRONT, UMBRA ET IMAGO,;0;0
10157361185413044_446398749425471;24.06.2019 15:47;Helgrindur und Skelfir \m/;0;0
10157361185413044_147737703062472;24.06.2019 15:47;Powerwolf, Rammstein, Dee Snider, Broilers, Arch Enemi, Eluveitie, Böse Onkels, Shakra;0;0
10157361185413044_147737826395793;24.06.2019 15:48;I CUT OUT YOUR NAME;2;0
10157361185413044_446399589425387;24.06.2019 15:49;Nofx, sick of it all, sonata arctica, xandria, coroner, samael, alestorm, gojira, powerwolf, hammerfall, anthrax, death angel....!!;0;0
10157361185413044_147738109729098;24.06.2019 15:50;"Eisbrecher
Nightwish
Rammstein 
Megaherz
Powerwolf
Kontrust
Unheilig";2;0
10157361185413044_147738236395752;24.06.2019 15:51;Velvetfish 😍😍😍;0;0
10157361185413044_147738713062371;24.06.2019 15:52;"Rammstein
5FDP
System Of A Down
Slipknot
Volbeat
Nightwish
Avenged Sevenfold
Disturbed
Korn
Metallica
Iron Maiden
Parkway Drive
Moonspell
Soulfly
Stone Sour
Trivium
Limp Bizkit
Steel Panther";0;0
10157361185413044_446402279425118;24.06.2019 15:54;Gil Petit je doute qu'ils programment du francophone 🤔;0;0
10157361185413044_147740386395537;24.06.2019 15:54;Fuchsteufelswild, Krayenzeit, JD Miller, H.E.A.T, Bloodbound, Twilight Force, Northward, NorthTale, Majestica, TRICK OR TREAT, Dynazty, Rhapsody Of Fire, KAMELOT, Temperance, Irony Of Fate;0;0
10157361185413044_147740393062203;24.06.2019 15:54;EXIT , FINAL CUT, Broken Fate, Comaniac, Devils Rage, SICKRET, Askara, Contorsion;3;0
10157361185413044_147740503062192;24.06.2019 15:55;Ost+Front;1;0
10157361185413044_446403379425008;24.06.2019 15:56;TOTENGEFLÜSTER Kai Speidel Simon Bossert Evelyne Eisenmann;1;1
10157361185413044_147740763062166;24.06.2019 15:57;Engst..;0;0
10157361185413044_147740769728832;24.06.2019 15:57;Angry again;3;0
10157361185413044_446404999424846;24.06.2019 15:57;https://youtu.be/QSUAmd86eTY;0;0
10157361185413044_446406122758067;24.06.2019 15:57;Robin Schröter ja die würd ich da auch gern sehen 😂;1;0
10157361185413044_446406482758031;24.06.2019 15:58;"Volbeat 
Flogging Molly
Freiwild
Die Ärzte
Böhse Onklez
Ramstein
Nightwish
Metallica

De wärs mou widr chli intressant😊";1;0
10157361185413044_446407069424639;24.06.2019 15:59;"System of a down
Mayhem
Napalm Death
Dying Fetus
Knocked Loose❤️
Black Sabbath
Ektomorf
L7
Uhhh das wärs 😍";0;0
10157361185413044_147741756395400;24.06.2019 16:00;Rammstein, Powerwolf, Ghost, Alestorm;1;0
10157361185413044_147741759728733;24.06.2019 16:00;Perfekt!;0;0
10157361185413044_147741853062057;24.06.2019 16:01;Rammstein, Ärzte, System of a down, Korpiklaani ond Billy Talent nähmi aso au nomol 😁🤘;7;0
10157361185413044_147742083062034;24.06.2019 16:02;Helgrindur Skelfir;2;0
10157361185413044_147742096395366;24.06.2019 16:02;Avenged Sevenfold, Gojira, Marilyn Manson;0;0
10157361185413044_446408496091163;24.06.2019 16:02;Helgrindur!!!;1;0
10157361185413044_446408896091123;24.06.2019 16:03;THECITYISOURS;0;0
10157361185413044_446409009424445;24.06.2019 16:03;Powerwolf, jbo, volbeat, battle beast, skalmöld;0;0
10157361185413044_147742366395339;24.06.2019 16:03;"Nightwish
System of a down
Tenacoius D
Rammstein
Celtica pipes rock
Die Ärzte
Billy Talent";3;0
10157361185413044_147742369728672;24.06.2019 16:03;In Extremo;0;0
10157361185413044_446409129424433;24.06.2019 16:03;Excelsis, Hosen, Offspring, Zebrahead...;0;0
10157361185413044_446409536091059;24.06.2019 16:04;Volbeat Bullet for My Valentine A Day To Remember We Came As Romans BRING ME THE HORIZON Trivium Broilers THOLA;1;2
10157361185413044_147742509728658;24.06.2019 16:04;"RAMMSTEIN
J.B.O";0;0
10157361185413044_446410242757655;24.06.2019 16:05;"Irony Of Fate
INGESTED
INCITE
Gloryhole Guillotine
Devils Rage
BLACK INHALE
Bloodred Hourglass
Feared
The-Haunted
WITCHERY
Parasite Inc.
ALL WILL KNOW
Jan Jansohn wär doch was für euch 😉🤘🏻";0;0
10157361185413044_147742696395306;24.06.2019 16:05;DISTURBED & Stone Sour & Being as an Ocean;0;0
10157361185413044_147742826395293;24.06.2019 16:06;Rammstein,Fat dog, Broilers, Betontod, obey the brave, Frei.wild, stick to your guns.;0;1
10157361185413044_446410989424247;24.06.2019 16:07;strain of madness;1;0
10157361185413044_147743246395251;24.06.2019 16:07;System of a down, volbeat, in flames, limp bizkit, rise against;1;0
10157361185413044_446411162757563;24.06.2019 16:07;Corpus Delecti;4;0
10157361185413044_147743403061902;24.06.2019 16:08;BROKEN FATE 🤘;0;0
10157361185413044_446412476090765;24.06.2019 16:08;THECITYISOURS;0;0
10157361185413044_147743489728560;24.06.2019 16:08;Böhse onkelz;0;0
10157361185413044_147743566395219;24.06.2019 16:09;"Rammstein.
Schandmaul.
Die ärzte.
Inextremo
Böse onkelz";1;0
10157361185413044_147743689728540;24.06.2019 16:09;Devils Rage;0;0
10157361185413044_446413036090709;24.06.2019 16:09;Fat dog;0;0
10157361185413044_446413166090696;24.06.2019 16:09;"FINAL CUT
CONTORSION";0;0
10157361185413044_446413432757336;24.06.2019 16:10;Mel Sägesser ursprung buam;1;0
10157361185413044_147743963061846;24.06.2019 16:11;Tobias Brigger , Wow Wow Wow!!!!!! 👊;0;0
10157361185413044_147744856395090;24.06.2019 16:11;BROKEN FATE😉Wäre cool Sie dort zu hören👌;0;0
10157361185413044_446414586090554;24.06.2019 16:12;Rammstein, five finger death punch, billy talent. Disturbed, freiwild,greenday, die Totenhosen🙌🏼♥️;1;0
10157361185413044_446414602757219;24.06.2019 16:12;angry again!;0;0
10157361185413044_446414739423872;24.06.2019 16:13;THOLA 🤟🤟;0;0
10157361185413044_147745349728374;24.06.2019 16:13;Cello Hertner 😂😂😂;0;0
